GeneNames,D1,D2,D3,D4,D5,L1,L2,L3,L4,L5,U1,U2,U3,U4,U5
ACOT9,35.31055882,42.20421622,34.70525291,24.53646282,18.7703927,23.03288739,31.67346235,24.48001612,27.27736494,27.64164486,68.5469447,67.19838866,57.85011925,43.56092432,52.57511751
ACOX1,4.398329888,4.283198818,6.596980542,7.284423407,7.413644716,4.971432042,3.975413807,4.391062317,4.721015024,6.30562276,3.590735383,4.251485023,4.524227965,4.025832187,3.977911237
ACOX2,1.415708137,1.568809117,1.797735391,2.568328072,1.82920921,0.221430373,0.226481254,0.228870657,0.781349729,0.216259102,7.055393941,3.425906366,2.925949196,4.647930453,5.448647172
ACOX3,3.961268434,5.041586988,5.9534099,6.602944489,8.670668053,3.593566868,3.748319912,2.721378827,3.940837919,4.517362187,3.401023927,7.686600115,4.879559093,3.441315353,4.818640087
ACOXL,0.047500909,0.092515043,0,0,0.044496882,0.043091676,0,0,0,0.084170631,0.041606724,0,0.043136911,0.088677949,0.041098424
ACP1,44.26133231,41.527948,48.73875408,50.64591107,53.35660874,42.10883284,49.68257408,55.42957889,53.84289839,49.45664105,45.06452536,57.46078609,52.65050204,28.4005974,51.76888101
ACP2,23.93830112,20.74787891,25.61733106,30.73330932,35.62329553,13.53395466,15.24502919,19.79448068,18.46794885,15.89601678,9.69391671,14.93759796,21.38484365,18.47657997,8.984929677
ACP5,0.934140814,0.727750929,0.615290139,0.6552784,1.925141632,1.468878566,1.444600041,1.343053481,1.605891934,1.986333877,3.218360529,3.091256113,3.902269813,2.615877011,4.526094526
ACP6,37.71869094,24.77090276,18.25513371,19.38191466,12.90687691,5.882013727,3.413027398,4.501283273,4.379510368,5.523697637,3.87722656,3.094675644,4.076438069,3.957253472,4.099567814
ACPL2,14.35129254,12.38827613,18.17348779,18.94784751,19.58464318,0.385752454,0.065758594,0.199357063,0.25207119,0.125581205,1.862296546,2.092526618,2.445663498,2.249202854,1.778227135
ACPP,0.177139327,1.121266328,0.265173378,0.08472217,1.272181947,0.321393021,0.76702284,0.359874831,0.131259569,0,4.861644311,3.46154684,6.086066755,4.216371693,1.788072091
ACPT,0,0.081491536,0,0,0,0.151828577,0,0.078465085,0,0.074141391,0.219894778,0.071617305,0.151987957,0.156223291,0.072402792
ACR,0.082277123,0,0,0,0,0.074639815,0.076342367,0,0.073160443,0,0,0,0,0,0
ACRBP,0.059766521,0.174606201,0.16104432,0.45736196,0.279933992,0,0.166366452,0.056040546,0.212576473,0.05295252,0,0,0.054275657,0,0.051710796
ACRC,0.532031112,0.518104618,0.955725572,0.949983103,0.89709243,0.160881917,0.822758362,0.332575423,0.157693214,0.094274814,0.434946058,0.789232616,0.708623526,0.198646419,0.214816213
ACRV1,0.383726496,0.467102547,0.689315374,0.734114602,0.089864767,0,0,0.179902076,0.085301963,0.084994428,0.084027877,0.246302578,0.174236407,0.089545861,0
ACSBG1,0.529555441,0.294682144,0.475639174,0.253275696,0.141733022,0.171571386,0.035096994,0,0,0.033512904,0.198790782,0.161859916,0.206101791,0.247152586,0.294543304
ACSBG2,0.124689887,0.040475331,0.037331562,0.318062189,0.077869544,0.113115649,0.077130563,0.077944299,0.11087368,0.147298604,0.218435299,0.106712953,0.075489594,0.155186411,0.215766727
ACSF2,8.508093898,5.785061913,4.657458305,6.549325223,11.03542554,20.82580845,11.1642614,8.308117305,11.9523709,19.89340338,7.320070284,4.78249423,4.114671745,7.283849888,10.06191849
ACSF3,3.74572802,3.074472733,4.109325052,4.222836116,4.586558651,3.859195554,4.98988788,4.189566205,3.711333937,3.911297126,1.570162497,2.724840413,2.089554825,1.873066457,1.666724986
ACSL1,6.487675466,5.769729225,7.450222013,5.582430272,7.076407599,3.520527614,4.150577001,4.305475108,4.003923955,4.750641273,10.58684997,11.0539475,10.3843525,6.774773897,10.4831441
ACSL3,24.58069134,24.44067752,23.6102568,27.88911641,24.96317949,53.74272052,48.73307391,39.48017265,46.47206364,31.67119259,31.96758779,30.63721302,22.97964862,27.48027153,36.49698394
ACSL4,20.55786831,24.31997646,29.16790845,25.849245,19.05983709,152.186875,91.17968864,89.88317422,109.6797774,62.20484915,42.63922549,71.75014932,66.80994612,68.02086539,110.1583982
ACSL5,2.227899227,1.64184549,1.568404205,2.275113112,1.551151333,9.149557431,27.68369166,24.05181199,14.75070075,13.63055011,0.184596497,0.28342778,0.355430171,0.393437342,0.156292565
ACSL6,0.097804476,0.047622169,0.087846591,0.124741093,0.183238354,0.118301138,0.120999616,0.061138088,0.072472745,0.043326878,0.09994639,0.125555544,0.148031655,0.091294045,0.056414496
ACSM1,0.05495839,0.160559383,0.049362845,0,0.102965482,0,0.05099417,0,0.04886875,0,0.048138837,0,0,0.051300042,0
ACSM2A,0,0,0,0.036377558,0,0,0,0,0.033815724,0,0,0,0,0,0
ACSM3,0.098402146,0.047913181,0.088383409,0.094127527,0.138268575,1.428288731,0.410869222,0.276802627,1.006235512,1.176974351,0.258575527,0,0,0.229629826,0.808819141
ACSM4,0.646699129,0.314885538,0.638941567,0.680466956,1.575082411,0.528002821,0.120010376,0.545744249,0.345025153,0.802156251,1.982585446,1.217617449,1.057114175,1.026206867,1.566691737
ACSM5,0,0.045377883,0,0,0,0.211361195,0.172945916,0.087385258,0.041434397,0.123855047,0.122446575,0.119638499,0.042316614,0,0.201584458
ACSS1,12.00099844,8.137112277,13.22205912,12.65982457,11.92496521,2.289325664,1.274841569,1.524916228,1.196773814,1.167616245,0,0,0,0.02617323,0.024260338
ACSS2,10.6612392,7.872572364,8.878200676,12.79829256,16.86547505,20.11184187,14.21598642,10.85722832,14.81630719,23.61436963,15.64634329,13.8977496,10.35500665,17.33285915,16.03552907
ACSS3,7.284224533,5.971612678,9.246411201,13.08239177,12.81158107,0.87658101,0.206902162,0.278780005,0.561789224,0.856109392,3.059966696,2.131022141,2.56500349,2.081431977,3.601376456
ACTA1,0.151098738,0,0.135714739,0.216802444,0.070771516,0,0,0,0,0.200807882,0,0,0.068608505,0,0
ACTA2,43.78467545,42.87577429,31.72396188,33.61097699,30.34817183,10.66208182,8.984147938,4.682216373,4.873410384,12.94890804,30.99067033,33.92814686,31.2455956,14.66549309,22.70877776
ACTB,4706.481181,5162.05542,4626.009456,2791.380124,3199.142322,2931.975091,4465.929047,4069.218408,3216.14882,3735.973016,3274.472916,4503.141516,4635.807461,3779.892876,3109.654838
ACTBL2,0.685839008,2.828695452,3.587357323,1.041955339,0.793633906,2.671699314,0.748668883,0.529597199,0.466352001,0.250207292,0.035337421,0.932229693,0.293096319,0.037657977,0.2792457
ACTC1,0.122090071,0.653918269,0.219319135,0.350359325,0.057184458,0.02768929,0.198246223,0.057239355,0.054280968,0.054085271,0.026735108,5.668471869,4.656683835,0.056981525,0.237676427
ACTG1,2283.095177,2884.815344,1814.441593,885.0712763,1116.055306,2415.149033,4067.743639,3140.246286,1912.4609,2862.784959,3306.11673,3685.097072,3692.394354,3943.190266,3541.580913
ACTG1P4,0.113685989,0,0.05105557,0.163121153,0.05324816,0,0.052742836,0,0,0,0,0.048647761,0,0,0.049181322
ACTG2,0,0.659769187,0.152131023,0,0.63465726,3.30355484,15.16580413,12.22888078,8.208150978,4.877122061,1.186870085,2.536737671,3.537745235,0.632405027,0.366365742
ACTL10,0.277908428,0.541267744,0.249613401,0.319003202,0.468599563,0.252111801,0.154717519,0.312699614,0.345960872,0.984895989,0.973695811,1.80759535,1.514258717,0.622582168,0.28854012
ACTL6A,13.89775429,16.12557586,24.75305831,15.95283797,15.29021199,16.14859415,13.66352135,16.52484572,21.24493284,18.18171736,22.79245136,17.51212191,15.30624787,14.68392382,16.47615557
ACTL6B,0,0,0,0,0,0,0,0,0,0.065230864,0.064489063,0,0,0,0
ACTL7B,0,0.078016417,0,0,0,0,0,0,0,0,0,0.068563262,0,0,0
ACTL8,0,0,0,0,0,0,0.056200453,0,0.053858037,0,0,0.051836921,0,0.056537553,0.05240546
ACTN1,136.5064497,159.6878339,133.7980506,102.3906874,77.26449905,155.4752659,204.2396954,180.6055969,159.9816833,185.8011609,208.9248648,200.7746088,208.7240475,199.6363671,162.8186764
ACTN1-AS1,0,0,0,0,0,0.512136292,0.349212164,0.176448196,0.836642796,0.66690119,0,0,0.512673903,0,0
ACTN2,0.273833092,0.70302647,0.581343437,0.547687917,0.55967015,0.632328467,0.73914518,0.630233365,1.173184577,0.330836307,0,0.021304883,0,0,0
ACTN3,0.067699494,0,0,0,0.190254237,0,0.031408121,0.063478961,0,0,0.177896856,0.144847612,0.399618787,0.347561637,0.527170598
ACTN4,524.5141607,598.2332584,521.4255019,480.5408078,497.2715992,402.690107,411.5581486,368.5871176,319.5490505,401.2165858,423.0726028,334.8340485,349.6267893,476.4540716,378.5875516
ACTR10,11.03645978,10.65763062,11.32297927,12.01469822,12.50136353,11.68765933,14.52506578,13.42264054,12.5646542,12.5602684,21.84174019,24.81860881,24.07082034,32.06923044,21.85457954
ACTR1A,72.11233268,67.55021447,73.93255284,76.59829819,79.68030224,75.84709371,55.91673165,56.1019896,67.81995984,73.55434985,72.47733406,62.15217944,69.05019751,93.82679501,80.24809931
ACTR1B,17.52196636,17.74389768,18.06953402,18.00234808,18.33113899,24.49990769,21.63112625,14.74452078,18.51011049,26.22763188,43.50712641,37.08355467,35.36042234,31.03370831,39.26113535
ACTR2,33.55535672,29.610054,47.96001009,43.05254894,45.62114906,41.71298283,42.29254672,46.30924817,55.95761127,55.35000382,72.6765366,72.03896841,56.83704902,38.72454761,61.33496675
ACTR3,106.0279676,106.0048927,85.63860274,63.93050004,68.29159006,68.69890392,95.48763658,91.62352359,94.87091236,90.9937124,179.845063,175.1515273,166.9829817,163.6828667,117.8445941
ACTR3B,5.084332801,5.891981381,5.160343302,7.441105805,8.001490786,3.505411602,5.142176673,5.005732659,3.797611087,2.207286518,1.469635057,2.871863619,3.139713339,2.278027311,1.671632523
ACTR3C,0.476280246,0.38651091,0.712980251,0.37965874,1.264118822,0.072011652,0.147308511,0,0.070584371,0.070329897,0,0.06793557,0,0,0
ACTR5,2.228020675,1.904022281,2.899663931,2.392202307,3.109378951,4.372405773,5.737841809,6.182092815,4.285744063,3.585434587,2.429486917,4.436228362,2.93176125,2.504141509,1.770349023
ACTR6,2.668430244,3.436833172,4.638863486,3.952277926,4.63649358,4.294853034,3.953537707,4.277740273,5.013403858,4.232683587,2.752001195,1.841705035,2.345106284,1.205227794,2.755618742
ACTR8,6.338150572,6.293266949,9.683403766,7.816281866,7.101496361,7.638237061,9.686306075,12.1773573,10.30477342,9.304172328,8.490799236,11.64641876,11.79385494,6.496270828,9.623624229
ACTRT3,0.393927912,0.219209383,0.657095129,0.269153974,0.105432952,0,0,0,0,0,0.443631951,2.697072664,1.430948028,0.630352789,0.146070735
ACVR1,7.063089123,6.031656762,9.011685467,9.874543193,12.21490893,6.867486563,11.46043177,8.286941702,8.341748068,6.0652756,16.30740237,37.78763283,23.18976284,14.0987253,18.58394937
ACVR1B,5.416734147,4.293029024,4.465062921,5.719759923,5.337765279,4.956474994,6.831903369,7.409686343,4.816535343,5.235458753,3.388996174,4.595649829,4.940383257,5.187493985,1.94769083
ACVR1C,0.037254487,0.024186207,0.044615267,0.047514854,0.058164097,0.022530912,0.046089696,0.034931961,0.03312652,0.022004727,0,0.010627797,0.011277282,0,0.010744361
ACVR2A,1.139233769,2.365352428,2.220245517,1.973877934,1.771933056,0.643490852,1.077003875,1.148831191,0.898322068,0.571329824,0.941387826,1.195738584,0.819848084,0.802565877,0.520736784
ACVR2B,0.624403277,0.337810468,0.418397098,0.796372013,0.900583563,1.663365961,1.296672387,1.37540539,1.824282953,1.721112885,1.033078156,0.407147496,0.495033317,0.453319523,0.531666821
ACVR2B-AS1,0.223916683,0.261666504,0.080447513,0.514055219,0.545365245,1.218790779,0.664848903,0.713854582,0.517674807,1.388715083,0.313810903,0.191633909,0.366021058,0.209011495,0.464965724
ACVRL1,0.051189672,0.099699454,0,0,0,7.360428063,6.507129377,5.807806003,4.733832842,5.601159845,0.112094409,0.41619021,0.488111189,0.453930823,0.376464925
ACY1,0.201525015,0.196249878,0.181006905,0.128513805,0.125853518,0.304697695,0.062329585,0.251948676,0.059731709,1.428392657,0.294197721,0.344941036,0.488028078,0.313517242,0.232482862
ACY3,0.693659435,0.337751072,0.545155668,0.248822497,0.56856747,0.314635527,0.24135933,0.243905699,0.462599109,0.230465661,0,0,0.078741453,0,0
ACYP1,7.065517934,5.920490736,9.297844491,5.344001157,2.924534885,21.01774495,10.21496484,9.552380633,15.48740456,14.84924524,30.51216342,18.84370307,11.7882613,12.11675587,27.72256461
ACYP2,3.412952008,3.593096514,2.734063383,2.558812915,1.728168603,5.020779689,4.621774403,4.411060514,4.183077047,6.701483771,4.443781945,4.183986101,3.769537658,2.841359045,5.666436829
ADA,11.47798086,10.17442036,11.4989008,11.19051571,11.71702825,10.21230522,3.823098177,3.449493133,6.149870658,5.019497978,7.282507402,7.367373133,7.416704773,3.639992481,19.28886937
ADAD2,0,0.047642838,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAL,6.762611206,5.866158025,6.074081307,7.175521475,7.319776392,6.289538015,5.29931879,5.994657337,6.215410259,5.538457202,5.127034932,6.444203448,5.263986241,4.747601002,4.671047774
ADAM10,25.17319589,22.08240077,30.576631,30.12017345,23.47365208,15.1549045,14.16892561,13.48406602,15.51813664,16.30142056,49.75607909,53.08593062,39.72563465,29.39199794,56.67318853
ADAM11,0.460916367,0.423915192,0.298991718,0.269435235,0.43176734,1.184707829,0.356391559,0.312131328,0.455383039,0.65792484,0.17943254,0.175317601,0.139523702,0.239019506,0.487411253
ADAM12,2.147502441,4.984501393,4.031744502,1.451850698,0.559643426,2.797736764,9.393687143,7.872809652,3.689881159,2.188780024,6.307808169,12.09138319,13.78342013,9.826827669,5.923400903
ADAM15,27.94947133,25.13404592,25.13338675,26.26298205,29.72833586,22.51794274,18.23588162,19.66299741,19.99327048,28.93385095,12.08207489,9.635581288,10.16463854,14.01246268,16.4063373
ADAM17,17.03643582,13.09938018,14.87445767,18.17788523,18.42569181,24.83743301,22.46029828,17.8484328,19.83156607,27.2649591,11.11542417,7.548056771,7.634796134,9.002471567,9.881666711
ADAM19,53.49879164,40.78444518,36.24197095,40.42741701,48.03002123,2.698020278,13.52347138,6.979845237,2.520823719,2.958608707,2.605045694,2.455995079,2.606085748,2.987164806,1.369374636
ADAM1A,1.230390635,1.198183822,1.639854576,1.70846433,1.52437858,0.288046609,0.84702394,0.4465879,0.564674968,0.21098969,0.417180656,1.019033554,0.540654345,0.444576281,0.103021015
ADAM20,0,0,0,0,0.037819162,0,0,0,0,0.035769503,0,0.034551759,0.036663284,0,0
ADAM20P1,0.037127687,0.144623318,0.133390244,0.142059397,0.034779678,0.134725357,0.103348857,0.069626133,0.03301377,0.032894747,0.260165363,0.127099486,0.134866784,0.034656254,0.224863611
ADAM21,0.084624368,0,0.076008405,0.04047413,0,0.230307537,0.039260151,0.079348701,0.075247603,0.074976316,0.07412369,0.108635709,0.268974184,0.157982562,0.109827208
ADAM21P1,0,0,0,0,0,0.049905586,0,0,0,0,0,0,0,0,0
ADAM22,0.912661796,0.773346961,1.171056941,1.179137807,1.07700703,2.806409947,2.056587911,1.989374559,2.550537673,2.278806978,1.411951074,1.278131675,1.011798695,0.73020836,1.702356368
ADAM23,2.402222224,3.419037494,2.921115151,2.792794587,3.496623365,1.005802095,0.582955322,0.831678449,0.394346781,0.523900083,10.52070342,8.982641562,6.57813846,7.175412584,7.194582341
ADAM28,1.379114905,1.193791175,1.211174716,1.524415517,0.88997394,0.417033223,0.312800292,0.258627576,0.572274591,0.244376313,0.161064854,0.104914094,0.1669884,0.08582087,0.159097163
ADAM29,0,0,0,0,0.063513445,0,0,0,0.030144303,0.030035625,0,0,0,0,0
ADAM32,0.165338699,0.281768863,0.185631088,0.355851756,0.154882437,0,0.230118906,0.116273344,0.110263814,0.07324419,0.144822523,0.141501298,0.262760259,0,0.035763315
ADAM33,0.12812692,0.062386529,0.028770445,0.214481834,0.60011993,0.116233642,0,0,0,0,0,0.027413615,0.029088914,0,0.027714283
ADAM5,0,0,0,0,0.061930265,0,0,0,0,0,0,0,0,0,0
ADAM6,0,0,0,0,0,0,0,0,0,0.108434803,0,0,0,0,0
ADAM7,0,0,0,0.063500048,0.031092786,0,0,0,0,0,0,0,0,0,0
ADAM8,0.853678114,1.662664322,1.778886805,2.874411157,2.750934486,1.920601597,3.833769827,2.049172388,0.759086693,0.816857994,6.819469309,2.717834415,2.449787111,5.386721996,4.697583502
ADAM9,91.29247086,83.33129952,82.07171686,80.06482162,80.18533633,45.51389471,57.75622359,56.04434758,50.48177683,52.68804197,74.18207743,55.95550211,45.78648343,59.77153432,59.61543054
ADAMDEC1,0,0.045024241,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAMTS1,7.052552255,13.94829869,13.49619034,9.528120139,7.650871049,43.79596652,38.27360807,38.35925363,31.65718906,14.42949916,25.91973643,72.47064567,63.54000181,34.20494008,36.42305651
ADAMTS10,0.053207297,0.077721807,0.047790038,0.152687867,0.099684779,0.072402558,0,0,0,0,0,0,0,0,0.046035667
ADAMTS12,5.392523011,4.475849394,3.842091394,3.808849289,2.813489183,6.25428614,6.24916365,5.653715066,5.766147551,6.69283942,8.19119144,5.413452908,5.909582628,7.221148847,5.610631768
ADAMTS13,0.473250473,0.439914326,0.598957836,0.843653887,1.0680016,0.175631473,0.059879223,0.020170319,0.019127826,0.095294326,0.263789804,0.239330272,0.195350934,0.120476778,0.428074598
ADAMTS14,0.085604449,0.166727319,0.384443499,0.102357207,0.040095349,0,0.059572267,0.060200761,0.076119086,0.018961164,0.318674167,0.805888443,0.660788349,0.179788775,0.518462825
ADAMTS15,6.295301559,8.122449149,6.885108085,6.933654861,3.422967354,1.621404012,0.792341235,0.67035393,1.024194644,0.563035677,0.034789554,0,0,0,0
ADAMTS16,3.059339336,3.773726547,5.027557158,4.400499734,2.611118918,0.164465696,0.315407247,0.233738875,0.161205962,0.401561935,1.766629516,2.269162774,1.461165287,1.036510441,1.411723435
ADAMTS17,0,0.017338351,0.047974978,0.136247774,0.033356848,0.064606884,0.148681312,0,0.047494775,0.047323544,0.015595128,0.045712451,0.016168676,0,0.030809212
ADAMTS18,0,0.037128056,0.017122137,0.01823492,0.0357149,0.432337842,0.30069571,0.39324105,0.237310552,0.118227494,0.434136925,0.24471971,0.121181672,0.195734864,0.164935837
ADAMTS19,0.08859867,0,0,0.042374959,0.08299556,1.326180401,2.178510229,2.471488285,2.363446026,1.354081996,0,0,0,0,0
ADAMTS2,0.047830124,0,0.100240788,0.045752369,0.014935092,0.014463444,0.014793358,0,0.014176776,0.042376996,0,0.06822384,0.028957253,0.014882091,0.055177686
ADAMTS20,0.176953938,0.268056407,0.794687563,0.583030795,0.478871209,0.142691849,0.109460014,0.055307415,0.104897757,0.121939503,0,0,0,0,0
ADAMTS3,1.471434906,1.357501733,2.643243856,2.240912563,1.596018025,3.670837888,4.149788548,5.064960325,4.372787865,3.516494834,0.016958563,0.049708954,0.07032902,0.036144413,0
ADAMTS4,6.895362286,12.18812012,22.3193102,14.98372471,6.824909616,2.384097687,1.54517515,1.829855775,1.665869367,2.489795234,0.022791495,0,0.023629707,0.048576356,0
ADAMTS5,0.046660316,0.136316794,0.209548164,0.189691855,0.196692521,0.751341694,0.887540259,1.017220291,0.528999291,0.072345977,1.123936984,4.88182772,3.855992518,1.959945106,2.351618403
ADAMTS6,0.977069134,1.193142375,1.295489431,0.59341267,0.610185232,0.633123911,2.2592845,1.556011866,0.689528116,0.742005569,3.599914713,5.521587789,1.929533962,1.650339578,4.025587258
ADAMTS7,4.968698959,3.978879891,3.393214569,4.301139343,4.385204221,3.613437157,1.90508275,2.040692491,1.551827611,2.965128941,0.863237204,0.8610122,0.801757239,0.632448225,1.492209671
ADAMTS8,0,0.029966994,0.02763942,0.029435731,0.0288264,0.11166426,0.199869861,0.173124438,0.054725529,0.027264115,0.026954069,0,0.02794537,0,0
ADAMTS9,23.86351626,31.91590583,30.50311267,29.34462986,45.84952785,1.901927011,0.615061385,0.708278311,1.384465331,0.956071079,0.135028385,0.013193177,0.055997751,0.129505946,0.160054531
